Time,Operator,Flight #,Route,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Date_parsed,Modele,Version,Ville,Pays,Aboard_filled,Fatalities_filled
12:12,Lao Aviation,703,Vientiane - Sam Neua,RDPL-34130,86,17.0,8.0,0.0,"The aircraft crashed into a mountain at 4,800 ft., in poor weather, while making an apporach to Sam Neua.",2000-10-19,harbin,yunshuji y-12-ii,near sam neua,laos,17.0,8.0
18:15,Military - Russian Air Force,,Moscow - Batumi,RA-74295,187010602,86.0,86.0,0.0,"Communications were lost with the aircraft as it approached Mt. Tirina at 4,250 feet, preparing to land at Batumi. The aircraft was seen rapidly descending into mountainous terrain. A large explosion followed as the plane crashed somewhere between the towns of  Batumi and Kabuleti in heavy rain. Navigation error made by the crew in the final stage of the landing approach. Error by the Batumi ATC who failed to locate the plane and conform it to the crew. Erroneous data shown by ground radio-technical facilities at Batumi airport.",2000-10-25,ilyushin,il-18d,near batumi,republiof georgia,86.0,86.0
23:17,Singapore Airlines,006,Taipei - Los Angeles,9V-SPK,28023/1099,179.0,83.0,0.0,"Weather conditions at the time were extremely poor due to typhoon Xiang Sane. A NOTAM issued on Aug 31, 2000 indicated that Runway 05R was closed due to construction between Sep 13 and Nov 22. After reaching the end of Taxiway NP, the plane turned onto Taxiway N1 and then made a 180-degree turn onto Runway 05R and began its takeoff roll. Approximately 3.5 seconds after reaching V1, the aircraft hit construction equipment on the runway, crashed back to the ground, broke up and burst into flames. The pilot attempted to take off from a closed runway. The following factors contributed to the accident. Of three lights used to guide the aircraft onto the correct runway, one was not working and another dim. The airport lacked 'guard lights' used to help pilots navigate from the taxiway to the correct runway during times of poor visibility. International regulations require that a large white X be placed on the tarmaat the entrance to a closed runway, but there was none at the entrance of runway 5R. Whether there should have been, in this case, however, is itself a contentious matter as the runway remained open for taxiing.",2000-10-31,boeing,b-747-412,taipei,taiwan,179.0,83.0
11:27,Aca-Ancargo,,Saurimo - Luanda,D2-FDI,27312009,44.0,44.0,0.0,The aircraft exploded in midair 20 minutes after taking off from Saurimo. UNITA rebels claimed they shot down the plane.,2000-10-31,antonov,an-26,near monaquimbundo,angola,44.0,44.0
,Malu Aviation,,,ER-AFA,3406,11.0,2.0,0.0,"Due to a blown tire on takeoff the pilot aborted the takeoff, overran the runway, came to rest in a cemetery and caught fire.",2000-11-07,antonov,32b,luabo,democratirepublicongo,11.0,2.0
01:23,Superior Aviation,,"Fort Wayne, IN - Milwaukee, WI",N731AC,TC-255,1.0,1.0,0.0,"During takeoff, the cargo plane struck trees, crashed and caught fire. The indicated failure of the right hand AC bus during takeoff with low ceiling. The factors were the low ceiling, night, and the execssive workload the pilot experienced on takeoff with an electrical failure without a second in command.",2000-11-09,swearingen,sa.226tc metro ii,fort wayne,indiana,1.0,1.0
13:05,Asa Pesada,,Luanda - Namibe,D2-FCG,PESA001,57.0,57.0,0.0,The plane crashed and exploded in flames into an open field 3 miles from the runway shortly after takeoff.  Engine failure.,2000-11-15,antonov,an-26,near luanda,angola,57.0,57.0
12:22,American Airlines,,"Miami, FL - Port au Prince",N14056,463,114.0,1.0,0.0,"After climbing through 16,000 ft. the crew descovered cabin pressure could not be maintained and returned to the airport.  After landing the ram air switch failed to depressurize the aircraft. Moments later the left foreward door exploded open ejecting a flight attendant onto the tarmac.",2000-11-20,airbus,a300-600r,miami,florida,114.0,1.0
06:04,Mayoral Executive Jet,,Malaga - Cordoba,EC-DQG,27,2.0,1.0,0.0,"During the approach, the plane, on a positioning flight, hit electrilines, then the ground and finally an unoccupied building.",2000-11-25,aerospatiale,sn-601 corvette,cordoba,spain,2.0,1.0
17:29,Skydive Salt Lake - Charter,,Skydiving,N616F,LJ-165,9.0,9.0,0.0,"Crashed into the Great Salt Lake with skydivers during a final approach to Tooele. The pilot's exercise of poor judgment and his failure to maintain a safe altitude/clearance above the water. Contributing factors were the weather conditions that included low ceiling and visibility obscured by snow and mist, an inadequately equipped airplane for flying in instrument meteorological conditions, and the pilot's overconfidence in his personal ability in that he had reportedly done this on two previous occasions.",2001-01-14,beech,a90 king air,near lake point,utah,9.0,9.0
21:35,MajestiAir Cargo,,,N19454,13863,2.0,2.0,0.0,"The cargo plane crashed on Table Top Mountain while en route. The airplane flightcrew's failure to maintain adequate distance/altitude from mountainous terrain during a departure climb to cruise flight, and the captain's impairment from drugs. Factors in the accident were dark night conditions, and the first officer's impairment from drugs.",2001-01-23,douglas,c-47a-30-dk (dc-3c),eider point,alaska,2.0,2.0
18:15,Rutaca Airlines,224,Canaina - Ciudad Bolivar - Por La Mar,YV-224C,19055,24.0,24.0,0.0,The plane caught fire shortly after taking off from Ciudad Bolivar where it had made a refueling stop. The pilot was unable to tell the tower what was wrong before rolling inverted and crashing into a neighborhood south of the city.,2001-01-25,douglas,dc-3c (c47a-dl),ciudad bolivar,venezuela,24.0,24.0
17:37,North Bay Charter,,"Broomfield, CO - Stillwater, OK",N81PF,BB-158,10.0,10.0,0.0,,2001-01-27,beech,king air 200 catpass,byers,colorado,10.0,10.0
16:50,Lineas Aereas Suramericanas,,El Yopal - Mitu,HK-3932X,201,6.0,3.0,0.0,"While attempting to land at Mitú, the cargo plane's landing gear struck the ground short of the threshold. A go- around was executed but the No. 1 engine was shut down because of low oil pressure. The plane flew over the control tower twice to determine the state of the landing gear. It appeared that part of the left main landing gear was missing. The crew then positioned the plane for an approach and landing. As the plane turned into long final, it struck the ground, crashed in a meadow and caught fire.",2001-01-31,sud,aviation se-210 caravelle 10r,el yopal,colombia,6.0,3.0
19:20,Northern Illinois Flight Center,,Chicago - Beaver Island,N318DH,AT-469,6.0,2.0,0.0,"Impacted trees and crashed while attempting to land. The flightcrew not maintaining altitude/clearance during the circling instrument approach. Factors were the pilot in command initiating the flight without proper weather reporting facilities at the destination, the flightcrew not flying to an alternate destination, the flightcrew not following company and FAA procedures/directives, the lack of certification of the second pilot, the operator not following company and FAA procedures/directives, and the dark night and the low ceiling.",2001-02-08,swearingen,sa.227at merlin ivc,beaver island,minnesota,6.0,2.0
15:40,E.A.S. Aeroservizi,,"Nurnberg - Rome, Italy",I-MOCO,35-445,3.0,3.0,0.0,"The plane experienced asymetrical thrust during takeoff. Rose 200-300 ft., stalled and crashed into trees. An in-flight failure of the left power plant appromately 3 minutes after take-off and inadequate conduct of the crew  so that in short final the airplane stalled and crashed from low height. The failure of the left engine was caused by intergranular fractures of retention posts on the high pressure turbine disk. As a result of incorrect service life recordings the maximum number of cycles had considerably been exceeded.",2001-02-08,learjet,35a,nurnberg,germany,3.0,3.0
,Gum Air Charter,,Paramaribo - Jakobkondre,PZ-TBP,N24A-73,10.0,10.0,0.0,"After losing radio contact with the airport, the aircraft was observed flying low before crashed into a mountainside 2 nm from Jakobkondre.",2001-02-10,gaf,nomad n24a,jakobkondre,suriname,10.0,10.0
17:30,Loganair,670,Edinburgh - Belfast,G-BNMT,SH3723,2.0,2.0,0.0,Double engine failure on take off cause the cargo plane to ditch in Firth of the Fourth estuary. Icing.,2001-02-27,shorts,360-100,near granton harbour,scotland,2.0,2.0
,Air taxi - Cuiaba Air Taxi,,,PT-OET,,6.0,6.0,0.0,Just after rising the plane stalled while making a turn and crashed and burned.,2001-03-02,beech,be-55,rio azul farm,brazil,6.0,6.0
14:48,Thai Airways,114,Bangkok - Chiang Mai.,HS-TDC,25321/2113,5.0,1.0,0.0,"The aircraft exploded and caught fire 35 minutes before its scheduled takeoff. Five members of the cabin crew were the only people aboard the plane at the time. Witnesses said they heard an explosion before flames erupted aboard the aircraft. NTSB investigators reported that the center fuel tank exploded followed by the right tank 18 minutes later. The cause for the explosion was unclear. The center fuel tank is located near air conditioning packs which generate heat, and were running nonstop prior to the explosion.",2001-03-03,boeing,b-737-4d7,bangkok,thailand,5.0,1.0
09:55,Military - Florida Army National Guard,,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",93-1336,3684/3420,21.0,21.0,0.0,"The plane was on a flight from Florida to Oceana Naval Air Station in Virginia when witnesses observed the plane gliding down and losing altitude until it impacted the ground, exploding into flames. Heavy rain and wind were present in the area at the time of the accident. Weight imbalances in the aircraft were the primary cause of the accident as the cargo shifted when the pilot  got up and walked through the plane toward the rear of the plane, unbalancing the aircraft just as it hit severe turbulence. This led to the loss of control and break-up of the aircraft.",2001-03-03,short,360,unadilla,georgia,21.0,21.0
,Vnukovo Airlines,,"Istanbul, Turky - Moscow, Russia",RA-85619,86A-738,174.0,3.0,0.0,"The plane was hijacked and flown to Medina, Saudi Arabia. The plane was stormed and three people killed.",2001-03-15,tupolev,154m,medina,saudi arabia,174.0,3.0
10:00,Sociedade de Aviacao Ligeira Charter,,Luanda - Lubango,S9-CAE,UC-142,17.0,16.0,0.0,"The aircraft crashed into a mountain at 6,500 ft. while approaching Lubango to land. The weather at the time was cloudy with rain.",2001-03-17,beechcraft,1900c,near lubango,angola,17.0,16.0
16:30,Air Caraibes,1501,St. Maarten - St. Barthélémy,F-OGES,254,19.0,19.0,1.0,The aircraft took off from Prinses Juliana Airport at St. Maarten for a 15 minute flight to St. Jean Airport at St. Barthélémy. While attempting to land at St. Barthélémy the plane veered sharply to the left and plunged straight down crashing into a house and bursting into flames. Weather was good at the time of the accident.,2001-03-24,havilland,canada dhc-6 twin otter,gustavia,french west indies,19.0,19.0
18:25,Merpati Nusantara Airlines,,Training,PK-MFL,10609,3.0,3.0,0.0,"While approaching Juanda for the 8th touch-and-go landing the aircraft banked to the left, crashed and caught fire.",2001-03-26,fokker,f-27 friendship 500f,jadura,indonesia,3.0,3.0
19:01,Jetwingsco Inc. - Private Charter,-,Los Angeles - Aspen,N303GA,303,18.0,18.0,0.0,"The aircraft was on final approach to Sardy Field when it crashed short of the runway into a hill northwest of the airport killing all aboard. The jet crashed into a small hillside 500 yards short of the runway, jumped over a culvert and crashed into another bluff exploding in flames. Wreckage was strewn over 100 yards. There was light snow and mist reported in the area at the time of the accident. The flight crew's operation of the airplane below the minimum descent altitude without an appropriate visual reference for the runway.  The crew was also under pressure to land before a landing curfew took effect.",2001-03-29,grummand,gulfstream iii,near aspen,colorado,18.0,18.0
